name	index	f
Q13501_S332	499	-1.87046012635213
Q13541_S65	500	-2.01044488112235
Q13541_T45	501	2.24574805553999
Q13541_T77	502	-1.88858165565996
Q13596_S39	503	1.81903488247081
Q14152_S584	504	-2.24265754327744
Q14153_S179	505	1.21537751001315
Q14157_S416	506	-1.59255808142508
Q14157_S609	507	-1.36592659398837
Q14204_S4368	508	-2.37820260794289
Q14244_S209	509	-1.53519579736281
Q14244_T205	510	-1.81448894265891
Q14247_S418	511	-2.17267376313715
Q14671_S209	512	-1.32097993217919
Q14689_S94	513	1.55187906520779
Q14C86_S566	514	-2.24008019944751
Q14C86_S761	515	-1.11883120317926
Q15124_S122	516	6.04495268733866
Q15149_S1435	517	-2.23909629327003
Q15149_S4385	518	-1.16229019396183
Q15149_S4386	519	-2.16552920437943
Q15149_S4613	520	-1.19228562355602
Q15149_S4642	521	1.81366839189839
Q15366_S272	522	-1.08282381202869
Q15435_S24	523	-1.19478347660658
Q15742_S159	524	1.25599364406521
Q15742_S171	525	1.02705699657503
Q15910_S366	526	1.8197998585179
Q15942_S169	527	-1.01888913217863
Q15942_S281	528	-1.38570952568394
Q15942_S308	529	-1.04401790989015
Q15942_S344	530	-1.51889232447355
Q16594_S158	531	1.88866154023689
Q27J81_S372	532	-1.18423007122622
Q2NKX8_S1028	533	-1.35221785823673
Q2TAL5_S344	534	-2.66005491567998
Q3KQU3_S273	535	-1.51777110815363
Q4KMP7_S678	536	-3.11872540155967
Q53EP0_S208	537	-1.62967891621099
Q53H80_S18	538	-1.11667363327894
Q53H80_S21	539	-1.51002256400899
Q53LP3_S513	540	-1.03769771718335
Q567U6_S305	541	-1.02911841253632
Q5FWE3_S798	542	1.55623519525022
Q5H9R7_S525	543	-1.02815037750272
Q5JR12_S76	544	1.53530188293959
Q5JSH3_S342	545	1.62647377202594
Q5JSZ5_S1132	546	1.14503280412408
Q5SYE7_S1191	547	-3.00417795301033
Q5T0N5_T496	548	-2.38570598176146
Q5T0W9_S388	549	1.37926810401675
Q5T0W9_S466	550	-1.22333548426208
Q5T0W9_S664	551	1.08422808554049
Q5T1M5_S346	552	-1.41565325171772
Q5T4S7_S2719	553	-1.22354605677719
Q5T4S7_T2724	554	-1.07711961998871
Q5T5P2_S361	555	1.96170360558427
Q5UIP0_S2161	556	-1.50040754753244
Q5UIP0_S782	557	-1.80515589510198
Q5VUA4_S79	558	-1.14887526540527
Q5VUA4_T161	559	-1.1227872192262
Q5VVJ2_S110	560	1.21246885705886
Q5VWG9_S229	561	1.11064533591121
Q5VWG9_S297	562	1.97576019163043
Q5VWG9_S755	563	1.56042653705877
Q68D10_S470	564	-1.52554797097634
Q68E01_S502	565	2.67933901230482
Q68EM7_S625	566	2.24254349046685
Q69YU3_S291	567	1.85611491284187
Q6FI81_S183	568	-2.33786507262217
Q6GQQ9_S100	569	1.03049366972779
Q6IAA8_S98	570	-1.97307086654823
Q6NUK4_S150	571	-1.30131853111768
Q6NUK4_S152	572	-1.47406236278139
Q6NZY4_T479	573	1.21788216322242
Q6PGN9_S122	574	-1.90497512009408
Q6PGN9_T116	575	-1.87964692238786
Q6PID6_S197	576	1.15754826134894
Q6PJT7_S390	577	1.86538215462611
Q6PJT7_S533	578	-2.07773044524414
Q6PKG0_S1056	579	-1.40336564749149
Q6PKG0_S165	580	1.35882243654451
Q6PKG0_S766	581	-1.91656632555235
Q6PKG0_S824	582	-2.07267144330981
Q6R327_T1135	583	-2.12813606658336
Q6UUV7_S62	584	-2.92122205712849
Q6UUV9_S151	585	2.06619645942497
Q6UUV9_S153	586	1.82154444273285
Q6UUV9_T149	587	1.59478706489344
Q6VMQ6_S673	588	-1.1124169278672
Q6WCQ1_S292	589	1.29170429384455
Q6Y7W6_S236	590	-1.7807907045915
Q6Y7W6_T382	591	-1.04251955555276
Q6ZRV2_S914	592	-1.19092582047223
Q70E73_S1154	593	-1.33212213487311
Q7Z434_S258	594	1.02021796837893
Q7Z460_S600	595	-4.18557940531369
Q7Z4H7_S805	596	-3.00522828308135
Q7Z5J4_T1068	597	-1.15563574437535
Q7Z6J0_S304	598	1.04376507919738
Q86SQ0_S415	599	1.06309926681023
Q86TI0_S503	600	1.51267793170675
Q86U44_S50	601	1.77628621364819
Q86VI3_S1424	602	-2.23770733009881
Q86VI3_T1426	603	-1.0479189646947
Q86VQ1_S172	604	-2.01114858758777
Q86WB0_S354	605	2.20312118580431
Q86X27_S422	606	-1.0504596091781
Q86X95_S202	607	-3.40492762939886
Q86XL3_S268	608	-2.2055100877089
Q86XN7_S613	609	-2.99265829959799
Q86XP3_S109	610	1.30084385007774
Q86YD1_S36	611	-4.17425571796722
Q8IVH2_S291	612	-1.55268848956822
Q8IVH2_S292	613	-1.80339702502716
Q8IWZ3_S95	614	-1.10489726206137
Q8IWZ3_T2323	615	1.2175768146013
Q8IX90_S155	616	-1.19263945254594
Q8IY81_S677	617	1.27396193143215
Q8N1G0_S1057	618	-2.26187354018555
Q8N271_S815	619	-1.76371637253044
Q8N2M8_S294	620	-1.26704023020022
Q8N3F8_S471	621	-1.56788457390589
Q8N3X1_S116	622	2.85591097436192
Q8N565_S213	623	-1.49840083199992
Q8N6T3_S343	624	-1.52215377757529
Q8N6T3_T135	625	1.41905736841955
Q8NBN3_S540	626	-1.15740269762632
Q8NC51_S203	627	-2.67331492065753
Q8NCD3_S473	628	-1.22896325510414
Q8NCD3_S642	629	-1.65113171958821
Q8NCE2_S530	630	-3.16001934536387
Q8NCE2_S624	631	1.0269772076555
Q8NCF5_S173	632	-1.35682023873417
Q8NCF5_S314	633	1.77200319855002
Q8NCF5_S54	634	1.18635634008559
Q8NDX1_S143	635	1.07947098833393
Q8NFA0_S1372	636	1.39784399546754
Q8NFA0_S1376	637	1.05622726184178
Q8NFC6_S635	638	2.82808216176591
Q8NFH5_T273	639	2.68918030036142
Q8NFH5_T308	640	3.73551440690299
Q8NHH9_S24	641	-1.66841127620424
Q8TAQ2_T548	642	-1.32405476547064
Q8TB45_S244	643	4.54495457170211
Q8TB45_S265	644	1.92988802525488
Q8TB72_S82	645	-1.08310049671565
Q8TBC5_S10	646	-1.07026766032718
Q8TBC5_S14	647	1.66367515707868
Q8TBN0_S179	648	-1.68731781821712
Q8TCD5_S182	649	-1.05399325913034
Q8TDB6_S539	650	3.00854129563848
Q8TDM6_S1021	651	-1.60399698852074
Q8TDM6_S1666	652	-1.59082989754909
Q8TDN6_S261	653	-1.1372254318828
Q8TEM1_S1874	654	1.0149290057498
Q8TEW0_S221	655	1.76608552636034
Q8TEW0_S692	656	-1.68479104962329
Q8TF01_S311	657	-1.69005827882115
Q8TF40_S220	658	1.57451645267104
Q8TF40_S232	659	3.58927661157555
Q8TF40_S259	660	3.27177872552682
Q8TF40_S760	661	1.28580573657455
Q8WUI4_S486	662	-1.32915673461852
Q8WUZ0_S97	663	1.51067926046256
Q8WWQ0_S674	664	-1.62513115137902
Q8WXE0_S396	665	-2.12927689929452
Q8WXE0_S800	666	-1.19359069465076
Q8WXE0_S858	667	-1.64100355764572
Q8WXE1_S239	668	2.92804898345884
Q8WXG6_T1237	669	1.23325113800737
Q8WXH0_S4108	670	-1.23590401431596
Q8WXI9_S334	671	1.43907533215538
Q8WYP5_S1218	672	-1.30830690964788
Q8WYQ5_S377	673	-1.26437946367623
Q92538_S1318	674	-1.12580464607974
Q92540_S781	675	-1.33809986696967
Q92609_S44	676	1.19626369786321
Q92609_S522	677	1.8144483024298
Q92609_S539	678	-1.12068187279778
Q92609_S554	679	-1.11600881236792
Q92614_S1067	680	-1.28724745438605
Q92614_S2020	681	-1.01839966843582
Q92738_S680	682	-1.89550185742676
Q92974_S886	683	1.00126951566851
Q93062_T113	684	1.67520425335819
Q96AC1_S159	685	-2.00180686690578
Q96AD5_S404	686	1.35899783456795
Q96BK5_T164	687	1.11253699411935
Q96CP6_S263	688	1.36114832657015
Q96D71_S535	689	-1.03923577288221
Q96D71_S709	690	-1.17441311400417
Q96DV4_S129	691	-2.45900297685617
Q96EV2_S41	692	1.52973411624421
Q96JH7_S998	693	-1.23780550138727
Q96JM3_S286	694	-1.03526528248742
Q96JY6_S161	695	3.35556292440685
Q96KM6_S686	696	-1.22894585232941
Q96MU7_S419	697	-1.57678957859116
Q96N67_S864	698	-2.10398514601465
Q96NE9_S544	699	-1.48179653200078
Q96Q42_S489	700	-1.01335811664423
Q96RU3_S497	701	-1.23448528955076
Q96ST8_S50	702	1.58888117277191
Q99459_T377	703	1.6390165990619
Q99575_S367	704	6.21158879608377
Q99959_S155	705	1.06167301727351
Q9BQ70_S602	706	-1.42058657068716
Q9BQE9_S122	707	-2.28657030523802
Q9BQG0_S11	708	-1.38395751123122
Q9BQG0_S1163	709	-4.80542689202006
Q9BQG0_S1267	710	-2.17521653507262
Q9BQG0_S775	711	1.39667236592754
Q9BSQ5_T239	712	-1.55919468947172
Q9BTA9_S456	713	1.87572121272177
Q9BTA9_S525	714	-1.80478610270093
Q9BTA9_T457	715	1.43564408575299
Q9BTU6_S462	716	-2.42123093669748
Q9BUL9_S162	717	-2.56475614379972
Q9BWG4_S342	718	-1.46060520623398
Q9BX95_S112	719	-1.87355953069103
Q9BXB5_S223	720	2.07710010756672
Q9BZ23_S168	721	1.83338474554608
Q9BZD4_S247	722	-2.03117612095887
Q9H1A4_S343	723	1.23099706886324
Q9H1A4_S377	724	-1.64928394022094
Q9H1B7_S215	725	2.60385319539614
Q9H1B7_S659	726	-2.79001716596889
Q9H3N1_S270	727	1.09532459156507
Q9H3U1_T8	728	-1.4600976835951
Q9H4B6_S94	729	1.15349701935383
Q9H4Z3_S144	730	1.21477445145914
Q9H788_S315	731	-1.40683634783642
Q9H7N4_S548	732	-3.43155729029973
Q9H832_S339	733	1.31028925617714
Q9H8S9_T35	734	-1.96926226325855
Q9H8Y8_S451	735	-1.25402304191376
Q9HAW4_S1289	736	-1.10718365086426
Q9HB58_S380	737	1.84683313703164
Q9HCD6_T434	738	-1.08114025743382
Q9HCM4_S348	739	-1.93680817984976
Q9HCM7_S1034	740	-2.26112307436416
Q9NP66_S105	741	-1.79446355693827
Q9NQC3_S182	742	-1.33320358850077
Q9NQC3_S7	743	-1.32038162898457
Q9NQW6_S182	744	-1.05540799955859
Q9NQW6_S927	745	-1.04211494223602
Q9NR30_S121	746	-1.52671225487053
Q9NR30_S171	747	-2.89250215050284
Q9NRY4_S1070	748	1.54891122145212
Q9NVF7_S344	749	-1.33636317349945
Q9NXV2_S29	750	1.43260595952724
Q9NYF3_S232	751	1.33600184893185
Q9NYF8_S183	752	-1.76865652561647
Q9NYF8_S578	753	1.34371263475728
Q9NZ63_S261	754	2.5627227205023
Q9P1Y5_S1074	755	-1.1172348569546
Q9P1Y5_S368	756	-1.68320328400869
Q9P1Y5_S431	757	1.696022571128
Q9P1Y5_S814	758	-1.13181385207994
Q9UBC2_S229	759	-1.42517128348039
Q9UEU0_T103	760	-1.19042204851043
Q9UFC0_S251	761	2.31446838525609
Q9UGV2_S331	762	-1.64022364473127
Q9UHB6_S225	763	-2.25609768939926
Q9UHB6_S230	764	-1.78270760799944
Q9UHB7_S1055	765	2.02211748224329
Q9UHB7_S1062	766	1.43963110775237
Q9UHF7_S90	767	-2.55100617776013
Q9UHR4_T257	768	-2.1470692863737
Q9UIG0_S1342	769	1.07240687363615
Q9UJU6_S275	770	2.32563250798525
Q9UJY1_T87	771	2.39564140278839
Q9UK58_S338	772	-1.8453724489357
Q9UK58_T325	773	1.54459673830336
Q9UKA4_T1100	774	-1.04342910562356
Q9UKV3_S1004	775	-1.53640652894144
Q9ULD2_T1204	776	2.29641618985456
Q9ULH0_S1555	777	-1.76918426163133
Q9ULT0_S182	778	-2.32769931132541
Q9UMS6_S902	779	-2.36374446089919
Q9UMZ2_S1075	780	-1.36707997436685
Q9UN36_S350	781	-1.28276058645687
Q9UPQ0_S718	782	1.0327538753475
Q9UQC2_T287	783	-1.08688877331238
Q9Y217_S561	784	-1.24121584196937
Q9Y2H2_S907	785	-1.31484486832447
Q9Y2I7_S307	786	-1.74230793427217
Q9Y2K6_S373	787	-1.1513530517914
Q9Y2W1_S624	788	1.25217661874782
Q9Y4E6_S935	789	-1.65568642775988
Q9Y4J8_S564	790	-3.54537495239621
Q9Y570_S15	791	2.09172945356355
Q9Y5K6_S233	792	-3.36896421834356
Q9Y6A5_S71	793	-1.05003579317905
Q9Y6I3_T470	794	2.84501679639335
