uniprotID	protein	gene	upregulated_set_hits	upregulated_set_size	downregulated_set_hits	down_regulated_set_size	background_set_hits	background_set_size	upregulated_enrichment_value	upregulated_enrichment_value_log2	upregulated_p_value	upregulated_adjusted_p_value	upregulated_p_value_log10_abs	upregulated_adjusted_p_value_log10_abs	downregulated_enrichment_value	downregulated_enrichment_value_log2	downregulated_p_value	downregulated_adjusted_p_value	downregulated_p_value_log10_abs	downregulated_adjusted_p_value_log10_abs	dominant_enrichment_value	dominant_enrichment_value_log2	dominant_p_value	dominant_adjusted_p_value	dominant_p_value_log10_abs	dominant_adjusted_p_value_log10_abs	dominant_direction
O14965	AURA	AURKA	144	49823	1017	324406	904	293654	0.9388479154147492	-0.09103662119073816	0.7708321706263254	1	0.1130401683887459	0	1.0183577851881531	0.026244520382919016	0.35416690122014793	0.7728300238151499	0.450792028377787	0.11191601427894855	0.9819731478904918	-0.026244520382919016	0.35416690122014793	0.7510714497729598	0.450792028377787	0.12431874639646774	downregulated set
O14976	GAK	GAK	245	49823	1671	324406	1501	293654	0.9620319873282412	-0.055843230837354624	0.7221437043869804	1	0.14137637055753927	0	1.0077271270617927	0.01110503791584542	0.42160921146340025	0.7728300238151499	0.37508990907629103	0.11191601427894855	0.9923321235934945	-0.01110503791584542	0.42160921146340025	0.7510714497729598	0.37508990907629103	0.12431874639646774	downregulated set
O15075	DCAMKL1	DCLK1	59	49823	672	324406	590	293654	0.5893964992237509	-0.7626896034236387	0.9999871130260756	1	5.5967777266531744e-6	0	1.0310187372593644	0.044070551819046073	0.3042409426557071	0.7728300238151499	0.5167823419826897	0.11191601427894855	0.969914477653609	-0.044070551819046073	0.3042409426557071	0.7510714497729598	0.5167823419826897	0.12431874639646774	downregulated set
O15111	IKKA	CHUK	367	49823	1720	324406	1545	293654	1.4000456581780982	0.48547387699382716	1.3949719153260112e-8	1.3208640323243168e-7	7.85543453586115	6.8791418856787505	1.0077368864401304	0.011119009692702497	0.4201778941476219	0.7728300238151499	0.37656679986496466	0.11191601427894855	1.4000456581780982	0.48547387699382716	1.3949719153260112e-8	1.3208640323243168e-7	7.85543453586115	6.8791418856787505	upregulated set
O15264	P38D	MAPK13	239	49823	1580	324406	1448	293654	0.9728242861998823	-0.039748849306132816	0.6633547435744503	1	0.17825416092375027	0	0.9877224666252954	-0.01782236914053541	0.6395261849551934	0.7728300238151499	0.19414166893554263	0.11191601427894855	1.0124301448934867	0.01782236914053541	0.6395261849551934	0.7510714497729598	0.19414166893554263	0.12431874639646774	downregulated set
O15530	PDK1	PDPK1	69	49823	640	324406	579	293654	0.702388575269343	-0.5096587160395885	0.998408719078387	1	6.916349622358005e-4	0	1.0005722492950706	8.253450910937675e-4	0.507664721625924	0.7728300238151499	0.2944230153141776	0.11191601427894855	0.9994280779868983	-8.253450910937675e-4	0.507664721625924	0.7510714497729598	0.2944230153141776	0.12431874639646774	downregulated set
O43293	DAPK3	DAPK3	73	49823	653	324406	579	293654	0.7431064137942676	-0.4283592735441819	0.9942605443162098	1	0.002499794544584094	0	1.0208988537350472	0.029839937280028626	0.36958672792615505	0.7728300238151499	0.4322836329387467	0.11191601427894855	0.9795289673814532	-0.029839937280028626	0.36958672792615505	0.7510714497729598	0.4322836329387467	0.12431874639646774	downregulated set
O43318	TAK1	MAP3K7	139	49823	938	324406	851	293654	0.9626966763341968	-0.05484678537587103	0.6742571894098979	1	0.17117441409360953	0	0.9977467017619222	-0.0032544902408514625	0.5285688235213328	0.7728300238151499	0.27689845636123134	0.11191601427894855	1.0022583870576558	0.0032544902408514625	0.5285688235213328	0.7510714497729598	0.27689845636123134	0.12431874639646774	downregulated set
O43353	RIPK2	RIPK2	94	49823	786	324406	727	293654	0.7620791416809609	-0.3919872659590463	0.9954005943554528	1	0.0020021042739161265	0	0.9786632476543431	-0.031115572663402476	0.671712721817365	0.7728300238151499	0.1728164263585041	0.11191601427894855	1.021801934829776	0.031115572663402476	0.671712721817365	0.76079806993042	0.1728164263585041	0.11873059783146205	downregulated set
O43683	BUB1	BUB1	181	49823	1465	324406	1333	293654	0.8003038629793482	-0.321380221912954	0.9982278601709655	1	7.703133021273329e-4	0	0.9948426758549153	-0.00745969858738416	0.561809308433066	0.7728300238151499	0.2504110693928507	0.11191601427894855	1.005184060023011	0.00745969858738416	0.561809308433066	0.7510714497729598	0.2504110693928507	0.12431874639646774	downregulated set
O43781	DYRK3	DYRK3	120	49823	1187	324406	1077	293654	0.6567086349004371	-0.6066746698801196	0.9999983350093165	1	7.230968682599568e-7	0	0.9976587972557339	-0.003381601642813646	0.5306957457341417	0.7728300238151499	0.275154393832066	0.11191601427894855	1.0023466968373416	0.003381601642813646	0.5306957457341417	0.7510714497729598	0.275154393832066	0.12431874639646774	downregulated set
O60285	NUAK1	NUAK1	97	49823	810	324406	731	293654	0.7820975166000761	-0.35457959228550373	0.9914432808159206	1	0.003732126171998132	0	1.0030318108070895	0.004367361250075674	0.4867159262646357	0.7728300238151499	0.3127244425880452	0.11191601427894855	0.9969773532858844	-0.004367361250075674	0.4867159262646357	0.7510714497729598	0.3127244425880452	0.12431874639646774	downregulated set
O75116	ROCK2	ROCK2	41	49823	329	324406	283	293654	0.8539032430582101	-0.2278554895245041	0.8476113801944872	1	0.07180322100030612	0	1.0523554893484874	0.07362213437069993	0.27825379142982165	0.7728300238151499	0.5555589093442624	0.11191601427894855	0.9502492362339453	-0.07362213437069993	0.27825379142982165	0.7510714497729598	0.5555589093442624	0.12431874639646774	downregulated set
O75385	ULK1	ULK1	192	49823	1325	324406	1211	293654	0.9344530626726434	-0.09780589528297078	0.817941439573861	1	0.08727778848066449	0	0.990417695394768	-0.013891004052654178	0.6032998619873957	0.7728300238151499	0.21946677403403375	0.11191601427894855	1.009675013531955	0.013891004052654178	0.6032998619873957	0.7510714497729598	0.21946677403403375	0.12431874639646774	downregulated set
O75460	IRE1	ERN1	125	49823	1212	324406	1104	293654	0.6673413931565161	-0.5835031022764434	0.9999973106880291	1	1.167954919573781e-6	0	0.9937575150278614	-0.009034229562822686	0.568044266925323	0.7728300238151499	0.24561781898564564	0.11191601427894855	1.0062816983798746	0.009034229562822686	0.568044266925323	0.7510714497729598	0.24561781898564564	0.12431874639646774	downregulated set
O75582	MSK1	RPS6KA5	69	49823	526	324406	473	293654	0.8598065688035044	-0.21791596253307055	0.8928688130131129	1	0.04921234622881706	0	1.0066343709849985	0.009539763828676601	0.47128756490787904	0.7728300238151499	0.32671401910549563	0.11191601427894855	0.9934093538068776	-0.009539763828676601	0.47128756490787904	0.7510714497729598	0.32671401910549563	0.12431874639646774	downregulated set
O75676	MSK2	RPS6KA4	62	49823	481	324406	426	293654	0.857816428469316	-0.22125914887862522	0.8849987812243452	1	0.05305732739020399	0	1.0220771823852752	0.031504145825475983	0.38432188163776243	0.7728300238151499	0.4153048879686516	0.11191601427894855	0.9783996915636523	-0.031504145825475983	0.38432188163776243	0.7510714497729598	0.4153048879686516	0.12431874639646774	downregulated set
O75716	MPSK1	STK16	188	49823	1564	324406	1425	293654	0.777588025790697	-0.3629220920771442	0.9996230671014921	1	1.6373073755945023e-4	0	0.9935020094144097	-0.009405209476561564	0.577780153500077	0.7728300238151499	0.23823738006439588	0.11191601427894855	1.0065404906321431	0.009405209476561564	0.577780153500077	0.7510714497729598	0.23823738006439588	0.12431874639646774	downregulated set
O75914	PAK3	PAK3	76	49823	691	324406	606	293654	0.7391757323219865	-0.43601070208554776	0.9956688994544252	1	0.0018850582089567976	0	1.03217867609723	0.04569273123299826	0.29451793695773415	0.7728300238151499	0.5308882503351229	0.11191601427894855	0.9688245099008431	-0.04569273123299826	0.29451793695773415	0.7510714497729598	0.5308882503351229	0.12431874639646774	downregulated set
O76039	CDKL5	CDKL5	86	49823	893	324406	815	293654	0.6219396092566837	-0.6851535943638464	0.9999966368786358	1	1.460587506500012e-6	0	0.9918377026020335	-0.011824027508206327	0.5767441267276314	0.7728300238151499	0.23901681942111774	0.11191601427894855	1.0082294687694904	0.011824027508206327	0.5767441267276314	0.7510714497729598	0.23901681942111774	0.12431874639646774	downregulated set
O94804	LOK	STK10	67	49823	727	324406	659	293654	0.5992346069104487	-0.7388071503691324	0.9999923619575866	1	3.317172341066819e-6	0	0.9986102783640078	-0.002006338961926741	0.521210151535015	0.7728300238151499	0.2829871341860353	0.11191601427894855	1.0013916556499587	0.002006338961926741	0.521210151535015	0.7510714497729598	0.2829871341860353	0.12431874639646774	downregulated set
O94806	PRKD3	PRKD3	76	49823	626	324406	541	293654	0.8279854623513634	-0.2723226575706326	0.9476288261192568	1	0.023361736853750602	0	1.047439869384776	0.06686742518440346	0.2238853897528884	0.7728300238151499	0.6499742465582197	0.11191601427894855	0.9547087419799666	-0.06686742518440346	0.2238853897528884	0.7510714497729598	0.6499742465582197	0.12431874639646774	downregulated set
O94921	CDK14	CDK14	124	49823	1386	324406	1283	293654	0.56964298395319235	-0.811870082016373	0.9999999999569087	1	1.8714317412816233e-11	0	0.9778710103317263	-0.032283921149351275	0.7243687351930778	0.7728300238151499	0.1400403027342159	0.11191601427894855	1.0226297634703034	0.032283921149351275	0.7243687351930778	0.7701183395210616	0.1400403027342159	0.11344253424042111	downregulated set
O95382	MEKK6	MAP3K6	106	49823	1065	324406	964	293654	0.6480911033326584	-0.6257314652839099	0.9999969467262803	1	1.3260219525801315e-6	0	1.0000610388817681	8.805780458064701e-5	0.5086227825572229	0.7728300238151499	0.2936041905282111	0.11191601427894855	0.9999389648437496	-8.805780458064701e-5	0.5086227825572229	0.7510714497729598	0.2936041905282111	0.12431874639646774	downregulated set
O95747	OSR1	OXSR1	199	49823	1248	324406	1135	293654	1.0333923969017471	0.04738817440618671	0.3463075736328577	1	0.460538010469046	0	0.995326749034613	-0.006757878952517238	0.5536372619730621	0.7728300238151499	0.2567746878347258	0.11191601427894855	1.0333923969017471	0.04738817440618671	0.3463075736328577	0.7510714497729598	0.460538010469046	0.12431874639646774	upregulated set
O95819	HGK	MAP4K4	70	49823	797	324406	741	293654	0.5567850782508924	-0.8448075471739673	0.9999998462926074	1	6.675427756061837e-8	0	0.9736083034802382	-0.038586622666988354	0.7085589615692043	0.7728300238151499	0.14962400481142388	0.11191601427894855	1.0271070988460376	0.038586622666988354	0.7085589615692043	0.7701183395210616	0.14962400481142388	0.11344253424042111	downregulated set
O95835	LATS1	LATS1	196	49823	1232	324406	1103	293654	1.0473463511106766	0.0667386117054478	0.2868991534887777	1	0.542270733161095	0	1.0110730695378312	0.015887263561965192	0.4035944608416249	0.7728300238151499	0.39405480289703165	0.11191601427894855	1.0473463511106766	0.0667386117054478	0.2868991534887777	0.7510714497729598	0.542270733161095	0.12431874639646774	upregulated set
O96013	PAK4	PAK4	82	49823	857	324406	780	293654	0.6196217232539097	-0.6905403705770086	0.9999954151254481	1	1.991190282793318e-6	0	0.994564924385997	-0.007862542800267549	0.5537540725765042	0.7728300238151499	0.25668306674449665	0.11191601427894855	1.0054647770907046	0.007862542800267549	0.5537540725765042	0.7510714497729598	0.25668306674449665	0.12431874639646774	downregulated set
O96017	CHK2	CHEK2	72	49823	616	324406	539	293654	0.7873181395633715	-0.34498137703784165	0.977762670674567	1	0.009766547384636299	0	1.034526808358563	0.048971031166822616	0.292862189079317	0.7728300238151499	0.5333366956936512	0.11191601427894855	0.9666255063864946	-0.048971031166822616	0.292862189079317	0.7510714497729598	0.5333366956936512	0.12431874639646774	downregulated set
P00540	MOS	MOS	541	49823	1703	324406	1509	293654	2.113084210075796	1.0793502623215656	2.2779137127377355e-44	5.309291191996414e-43	43.642462730999505	42.27496345480404	1.021582824282043	0.030806174543031136	0.2794590997358682	0.7728300238151499	0.5536817443385332	0.11191601427894855	2.113084210075796	1.0793502623215656	2.2779137127377355e-44	5.309291191996414e-43	43.642462730999505	42.27496345480404	upregulated set
P04049	RAF1	RAF1	129	49823	863	324406	783	293654	0.9710305776847812	-0.0424113681619363	0.6354376208867549	1	0.1969270764779409	0	0.9976910013519141	-0.0033350326754155936	0.528654591391944	0.7728300238151499	0.2768279915711268	0.11191601427894855	1.0023143424617011	0.0033350326754155936	0.528654591391944	0.7510714497729598	0.2768279915711268	0.12431874639646774	downregulated set
P05129	PKCG	PRKCG	31	49823	399	324406	372	293654	0.49116434600672887	-1.0257222567081603	0.9999903475649805	1	4.192019497525328e-6	0	0.9708977759123292	-0.042608690023457664	0.6721841306832119	0.7728300238151499	0.17251174482409368	0.11191601427894855	1.0299745501634547	0.042608690023457664	0.6721841306832119	0.76079806993042	0.17251174482409368	0.11873059783146205	downregulated set
P05771	PKCB	PRKCB	50	49823	557	324406	505	293654	0.5835609281714254	-0.7770448028247412	0.9999628397911735	1	1.613877350167201e-5	0	0.9984144323025377	-0.0022893060589859746	0.5227493619156776	0.7728300238151499	0.28170648862347913	0.11191601427894855	1.0015880857148727	0.0022893060589859746	0.5227493619156776	0.7510714497729598	0.28170648862347913	0.12431874639646774	downregulated set
P06493	CDK1	CDK1	165	49823	1594	324406	1481	293654	0.6566532386975987	-0.6067963725559364	0.99999997315469	1	1.1658770143611126e-8	0	0.9742659965158587	-0.037612380625829216	0.7699377314772968	0.7881457183703411	0.11354439686559567	0.10339347942222919	1.0264137346229578	0.037612380625829216	0.7699377314772968	0.7854920290828987	0.11354439686559567	0.10485821768050305	downregulated set
P11309	PIM1	PIM1	97	49823	724	324406	625	293654	0.9147207061199172	-0.12859678581219136	0.8067537680569101	1	0.09325899748587714	0	1.0486023141956775	0.06846763490257568	0.2002670027312755	0.7728300238151499	0.6983906019408471	0.11191601427894855	0.953650384385278	-0.06846763490257568	0.2002670027312755	0.7510714497729598	0.6983906019408471	0.12431874639646774	downregulated set
P11802	CDK4	CDK4	136	49823	1519	324406	1414	293654	0.5668879826892552	-0.818864408722402	0.9999999999964756	1	1.5306287712894023e-12	0	0.9724163428509582	-0.04035395475817287	0.7804213308809569	0.7882255441897664	0.10767086875305783	0.10334949497041528	1.0283660978672686	0.04035395475817287	0.7804213308809569	0.7882255441897664	0.10767086875305783	0.10334949497041528	downregulated set
P15056	BRAF	BRAF	234	49823	1186	324406	1068	293654	1.291367518904917	0.36889964529676905	3.2409905644089997e-4	0.0025842635289892815	3.4893222333402276	2.5876632014547325	1.005218670539195	0.007509372634585898	0.45950279059314936	0.7728300238151499	0.33771184676856436	0.11191601427894855	1.291367518904917	0.36889964529676905	3.2409905644089997e-4	0.0025842635289892815	3.4893222333402276	2.5876632014547325	upregulated set
P15735	PHKG2	PHKG2	41	49823	499	324406	450	293654	0.5370060599876335	-0.8969897261091199	0.9999873966397299	1	5.4736043117154104e-6	0	1.0037720743613752	0.005431714986932204	0.49010638096745096	0.7728300238151499	0.30970964312925353	0.11191601427894855	0.9962421007141735	-0.005431714986932204	0.49010638096745096	0.7510714497729598	0.30970964312925353	0.12431874639646774	downregulated set
P17252	PKCA	PRKCA	36	49823	493	324406	455	293654	0.4663363943826499	-1.100557068283876	0.9999996756371098	1	1.4086903620041891e-7	0	0.9808012854635358	-0.027967225023988945	0.6296450478316278	0.7728300238151499	0.20090420802378728	0.11191601427894855	1.0195745201612278	0.027967225023988945	0.6296450478316278	0.7510714497729598	0.20090420802378728	0.12431874639646774	downregulated set
P17612	PKACA	PRKACA	53	49823	535	324406	474	293654	0.6590292176623941	-0.601585667222726	0.9990129835124809	1	4.288674985572298e-4	0	1.021700528339863	0.030972388456024954	0.3790440640803705	0.7728300238151499	0.4213103001253816	0.11191601427894855	0.97876038257989	-0.030972388456024954	0.3790440640803705	0.7510714497729598	0.4213103001253816	0.12431874639646774	downregulated set
P19525	PKR	EIF2AK2	154	49823	1174	324406	1050	293654	0.864460342072758	-0.21012831448692332	0.959806675362453	1	0.017816233917041215	0	1.012106476935111	0.017361074286802284	0.39697679164939703	0.7728300238151499	0.40123488253972056	0.11191601427894855	0.9880383366661459	-0.017361074286802284	0.39697679164939703	0.7510714497729598	0.40123488253972056	0.12431874639646774	downregulated set
P19784	CK2A2	CSNK2A2	591	49823	1521	324406	1350	293654	2.5801835480003454	1.3674736991256187	4.718814872920913e-71	4.766003021650122e-69	70.32616706042903	68.32184568664638	1.019866791888518	0.02838072942046159	0.3064782138794741	0.7728300238151499	0.5136003920369493	0.11191601427894855	2.5801835480003454	1.3674736991256187	4.718814872920913e-71	4.766003021650122e-69	70.32616706042903	68.32184568664638	upregulated set
P20794	MAK	MAK	90	49823	941	324406	863	293654	0.6146659193743028	-0.70212559893813975	0.999998863122356	1	4.93739968060551e-7	0	0.9870182024346149	-0.01885140400507847	0.6181972384677868	0.7728300238151499	0.20887293929354933	0.11191601427894855	1.013152541192618	0.01885140400507847	0.6181972384677868	0.7510714497729598	0.20887293929354933	0.12431874639646774	downregulated set
P22612	PKACG	PRKACG	63	49823	438	324406	393	293654	0.9448223420536335	-0.08188501458404929	0.6816497510041004	1	0.16643871959399748	0	1.0088551077226917	0.01271898873554907	0.463564173582121	0.7728300238151499	0.3338901357300559	0.11191601427894855	0.9912226169497417	-0.01271898873554907	0.463564173582121	0.7510714497729598	0.3338901357300559	0.12431874639646774	downregulated set
P22694	PKACB	PRKACB	73	49823	597	324406	524	293654	0.8211036438225476	-0.28436375718218354	0.9518128406452804	1	0.021448440550317797	0	1.0313174853709082	0.04448852675182802	0.3140984456009585	0.7728300238151499	0.5029342128170213	0.11191601427894855	0.9696335165309012	-0.04448852675182802	0.3140984456009585	0.7510714497729598	0.5029342128170213	0.12431874639646774	downregulated set
P23443	P70S6K	RPS6KB1	61	49823	614	324406	530	293654	0.6783612045617429	-0.5598744302734145	0.9989242946911652	1	4.674243302950708e-4	0	1.0486843259546819	0.06858046445653877	0.22034615764061322	0.7728300238151499	0.6568945182424601	0.11191601427894855	0.9535758047014181	-0.06858046445653877	0.22034615764061322	0.7510714497729598	0.6568945182424601	0.12431874639646774	downregulated set
P24723	PKCH	PRKCH	29	49823	323	324406	291	293654	0.5873710688465925	-0.7676558878889856	0.9986844027940521	1	5.717327744878518e-4	0	1.0047467990700962	0.0068319812552753365	0.4930339060051284	0.7728300238151499	0.30712321320838376	0.11191601427894855	0.9952756265812547	-0.0068319812552753365	0.4930339060051284	0.7510714497729598	0.30712321320838376	0.12431874639646774	downregulated set
P24941	CDK2	CDK2	162	49823	1729	324406	1621	293654	0.5890330054819357	-0.7635796195565488	0.9999999999977411	1	9.81010331725767e-13	0	0.9655041047425329	-0.05064570222711963	0.8484258568599055	0.8512352140018256	0.0713861042756337	0.06995041873047939	1.0357283776299075	0.05064570222711963	0.8484258568599055	0.8512352140018256	0.0713861042756337	0.06995041873047939	downregulated set
P25098	GRK2	GRK2	438	49823	1281	324406	1147	293654	2.2506903084364485	1.1703675578047845	1.865646408442455e-41	4.037791869700456e-40	40.72917066359786	39.3938560707738	1.0109578600185678	0.01572286231581731	0.4025033532820587	0.7728300238151499	0.39523049714498715	0.11191601427894855	2.2506903084364485	1.1703675578047845	1.865646408442455e-41	4.037791869700456e-40	40.72917066359786	39.3938560707738	upregulated set
P27037	ACVR2A	ACVR2A	496	49823	1328	324406	1186	293654	2.465017745631548	1.3015980325839085	1.959817161787508e-55	6.598051111351277e-54	54.70778444360815	53.18058432454517	1.0135866591813478	0.01946944097694315	0.3757130512634379	0.7728300238151499	0.42514371844940574	0.11191601427894855	2.465017745631548	1.3015980325839085	1.959817161787508e-55	6.598051111351277e-54	54.70778444360815	53.18058432454517	upregulated set
P27361	ERK1	MAPK3	162	49823	1556	324406	1424	293654	0.6705206324005155	-0.5766463693140097	0.99999983259304015	1	7.270392498065605e-8	0	0.9891135385126025	-0.015791960103694897	0.624143195880993	0.7728300238151499	0.2047157596021379	0.11191601427894855	1.011006280940981	0.015791960103694897	0.624143195880993	0.7510714497729598	0.2047157596021379	0.12431874639646774	downregulated set
P27448	MARK3	MARK3	187	49823	1204	324406	1107	293654	0.9956346709991707	-0.006311624705378113	0.5340879002320512	1	0.27238726086624276	0	0.9845208137792354	-0.02250638838605683	0.6535922721147485	0.7728300238151499	0.1846930914171383	0.11191601427894855	0.9956346709991707	-0.006311624705378113	0.5340879002320512	0.7510714497729598	0.27238726086624276	0.12431874639646774	upregulated set
P28482	ERK2	MAPK1	180	49823	1528	324406	1385	293654	0.7660010410841976	-0.38458174194602235	0.9997702972502965	1	9.977009584562944e-5	0	0.9986668107480638	-0.0019246687814659302	0.5218395862626726	0.7728300238151499	0.2824629788131586	0.11191601427894855	1.001334969018283	0.0019246687814659302	0.5218395862626726	0.7510714497729598	0.2824629788131586	0.12431874639646774	downregulated set
P31749	AKT1	AKT1	14	49823	227	324406	200	293654	0.4125758718005107	-1.2772686426682842	0.9999095433226148	1	3.928661273469594e-5	0	1.0274121085996235	0.03901498182815773	0.4092610772053892	0.7728300238151499	0.3879995569885442	0.11191601427894855	0.9733192665628726	-0.03901498182815773	0.4092610772053892	0.7510714497729598	0.3879995569885442	0.12431874639646774	downregulated set
P31751	AKT2	AKT2	29	49823	257	324406	223	293654	0.766478079667875	-0.383683561720408	0.9287603831491028	1	0.03209631797521351	0	1.0432286254863001	0.06105536179870119	0.3387865869752117	0.7728300238151499	0.47007379231406843	0.11191601427894855	0.9585626540240408	-0.06105536179870119	0.3387865869752117	0.7510714497729598	0.47007379231406843	0.12431874639646774	downregulated set
P32298	GRK4	GRK4	466	49823	1196	324406	1071	293654	2.564456055821639	1.3586528496964416	6.096391320887727e-56	2.3090082127862266e-54	55.21492716387192	53.63657452236156	1.010855421021487	0.015576668565292088	0.4071979327311452	0.7728300238151499	0.3901944354987418	0.11191601427894855	2.564456055821639	1.3586528496964416	6.096391320887727e-56	2.3090082127862266e-54	55.21492716387192	53.63657452236156	upregulated set
P33981	TTK	TTK	251	49823	1413	324406	1291	293654	1.1458890190889417	0.19646732388253116	0.027875587217159138	0.16892605853598436	1.554775975155057	0.7723033509887707	0.990746625029972	-0.013411947214230106	0.6027606351748551	0.7728300238151499	0.2198551181433646	0.11191601427894855	1.1458890190889417	0.19646732388253116	0.027875587217159138	0.16892605853598436	1.554775975155057	0.7723033509887707	upregulated set
P34947	GRK5	GRK5	421	49823	1495	324406	1320	293654	1.879746303861227	0.9105379646375785	1.717983603407808e-26	2.602745159162829e-25	25.76498098543114	24.584568352592814	1.025217072968588	0.035929409183040203	0.26150502405243087	0.7728300238151499	0.5825199630212278	0.11191601427894855	1.879746303861227	0.9105379646375785	1.717983603407808e-26	2.602745159162829e-25	25.76498098543114	24.584568352592814	upregulated set
P35626	GRK3	GRK3	450	49823	1178	324406	1050	293654	2.525952940360856	1.3368277613184776	1.0282525898109251e-52	2.8323684973882755e-51	51.98790018798054	50.54785024463646	1.015555423482075	0.022268976217847625	0.36638589095419305	0.7728300238151499	0.43606125879981505	0.11191601427894855	2.525952940360856	1.3368277613184776	1.0282525898109251e-52	2.8323684973882755e-51	51.98790018798054	50.54785024463646	upregulated set
P36507	MEK2	MAP2K2	205	49823	1188	324406	1078	293654	1.1207971723732537	0.1645252211523981	0.0741737560921362	0.4161971869614308	1.1297497281503324	0.3807008594709959	0.9975730292908259	-0.003505634365297125	0.531513075296529	0.7728300238151499	0.274486047303836	0.11191601427894855	1.1207971723732537	0.1645252211523981	0.0741737560921362	0.4161971869614308	1.1297497281503324	0.3807008594709959	upregulated set
