uniprotID	gene	upregulated_set_hits	upregulated_set_size	downregulated_set_hits	down_regulated_set_size	background_set_hits	background_set_size	upregulated_enrichment_value	upregulated_enrichment_value_log2	upregulated_p_value	upregulated_adjusted_p_value	upregulated_p_value_log10_abs	upregulated_adjusted_p_value_log10_abs	downregulated_enrichment_value	downregulated_enrichment_value_log2	downregulated_p_value	downregulated_adjusted_p_value	downregulated_p_value_log10_abs	downregulated_adjusted_p_value_log10_abs	dominant_enrichment_value	dominant_enrichment_value_log2	dominant_p_value	dominant_adjusted_p_value	dominant_p_value_log10_abs	dominant_adjusted_p_value_log10_abs	dominant_direction
O14965	AURKA	41	7993	42	11732	184	50449	1.4063867967847237	0.491993431579012	0.03352217867230653	0.27451946318132103	1.4746677634721694	0.5614268590368595	0.9815469807837832	-0.02687077235977853	0.5701671408166147	0.9997093481112385	0.24399781503993673	1.262468592768354e-4	1.4063867967847237	0.491993431579012	0.03352217867230653	0.19164566297563923	1.4746677634721694	0.7175010045706535	upregulated set
O14976	GAK	40	7993	58	11732	211	50449	1.196505393348458	0.25882689996002023	0.17103994717895182	0.659405334849307	0.7669024462553469	0.18084754356495636	1.1819816036384183	0.24120758158468386	0.1474596755403437	0.8350297803537602	0.8313267260221876	0.07829803563894112	1.196505393348458	0.25882689996002023	0.17103994717895182	0.4153734392751541	0.7669024462553469	0.38156127752896957	upregulated set
O15075	DCLK1	18	7993	20	11732	91	50449	1.2484486434711863	0.32013647538438994	0.23028991240955263	0.69146542158873	0.6377250854001529	0.1602295329641969	0.9450630901629318	-0.08151745145101909	0.6282978886966044	0.9997093481112385	0.20183439966485803	1.262468592768354e-4	1.2484486434711863	0.32013647538438994	0.23028991240955263	0.4746792072115268	0.6377250854001529	0.3235997916460241	upregulated set
O15111	CHUK	33	7993	56	11732	220	50449	0.9467410276402385	-0.07895825127861344	0.6425098831835947	0.9999958325169447	0.19212018756229132	1.8099186657549275e-6	1.0945940994417918	0.1303959846353731	0.29569439762367433	0.9563760078252055	0.5291569037598912	0.01937132736995772	0.9135806601825903	-0.1303959846353731	0.29569439762367433	0.5178924998842388	0.5291569037598912	0.28576037838638174	downregulated set
O15264	MAPK13	52	7993	82	11732	336	50449	0.9768015730802091	-0.0338625711865454	0.5848006949455138	0.9735967613653335	0.23299211995781816	0.01162087944058792	1.0494398374333205	0.06961946179492	0.367267343070533	0.9563760078252055	0.43501768683248826	0.01937132736995772	0.9528893075431188	-0.06961946179492	0.367267343070533	0.5509010146057995	0.43501768683248826	0.25892642777680697	downregulated set
O15530	PDPK1	22	7993	25	11732	118	50449	1.1767288324197405	0.23478190134861476	0.2751878777250017	0.7388762010841031	0.5603707010800372	0.13142832167279825	0.9110573451787732	-0.1343862296621547	0.6962020975463217	0.9997093481112385	0.1572646725894771	1.262468592768354e-4	1.1767288324197405	0.23478190134861476	0.2751878777250017	0.515766151223157	0.5603707010800372	0.2875471632050015	upregulated set
O43293	DAPK3	31	7993	22	11732	113	50449	1.7314900450463828	0.7920140929908146	0.006577802913854392	0.12456714268111756	2.1819191431227125	0.9045964972763321	0.8371943638973635	-0.25636549567392863	0.8072233338431055	0.9997093481112385	0.0930062927413687	1.262468592768354e-4	1.7314900450463828	0.7920140929908146	0.006577802913854392	0.09059428558626731	2.1819191431227125	1.0428991954426134	upregulated set
O43318	MAP3K7	20	7993	34	11732	133	50449	0.9491145027329907	-0.07534594804128919	0.6215437045844767	0.9958743371842925	0.20652832801584786	0.0017954588760061606	1.0992984414001026	0.13658310737692925	0.3408601425649508	0.9563760078252055	0.4674237786951428	0.01937132736995772	0.909671079608161	-0.13658310737692925	0.3408601425649508	0.5428574959417579	0.4674237786951428	0.26531416092414384	downregulated set
O43353	RIPK2	31	7993	49	11732	181	50449	1.081022975803989	0.11239718609404606	0.37384559613684804	0.7921343750312234	0.42730773093205593	0.10120113989481275	1.1640769878671997	0.2191864760651409	0.19406809998190824	0.8807258417358841	0.7120458460665362	0.055159260658433046	0.8590497109922098	-0.2191864760651409	0.19406809998190824	0.44212506988359546	0.7120458460665362	0.35445485853131703	downregulated set
O43683	BUB1	40	7993	40	11732	254	50449	0.9939602707453356	-0.00873990742995246	0.5399678084504564	0.9236007341280769	0.26763213097160043	0.034515730553858585	0.6771915793373339	-0.5623640609978717	0.9930644641239508	0.9997093481112385	0.0030225586500281457	1.262468592768354e-4	0.9939602707453356	-0.00873990742995246	0.5399678084504564	0.669143616611064	0.26763213097160043	0.1744806606957738	upregulated set
O43781	DYRK3	27	7993	53	11732	274	50449	0.6219558359562196	-0.6851159542566462	0.9950599191543038	0.9999958325169447	0.002150766717024938	1.8099186657549275e-6	0.8317780572331736	-0.26572946849703544	0.9046215318937383	0.9997093481112385	0.04353307934563225	1.262468592768354e-4	1.2022437852308823	0.26572946849703544	0.9046215318937383	0.9386997402869955	0.04353307934563225	0.027473302291745532	downregulated set
O60285	NUAK1	18	7993	24	11732	129	50449	0.8807273186633734	-0.18323267835839868	0.727994190338578	0.9999958325169447	0.13787208650284868	1.8099186657549275e-6	0.8000261039606519	-0.3218810205871492	0.8674070661304105	0.9997093481112385	0.0617770442936137	1.262468592768354e-4	0.8807273186633734	-0.18323267835839868	0.727994190338578	0.8139566039578935	0.13787208650284868	0.08939874887494942	upregulated set
O75116	ROCK2	11	7993	15	11732	55	50449	1.2623208228428509	0.33607862244571046	0.28833586602718	0.7388762010841031	0.5401013324682663	0.13142832167279825	1.172717564571529	0.22985559882670908	0.336915835618029	0.9563760078252055	0.4724785759589151	0.01937132736995772	1.2623208228428509	0.33607862244571046	0.28833586602718	0.5178924998842388	0.5401013324682663	0.28576037838638174	upregulated set
O75385	ULK1	35	7993	35	11732	144	50449	1.5340622155319892	0.617356994065961	0.018167347895111714	0.17202207538183906	1.7407084672205801	0.7644158170381812	1.0451729919294774	0.06374174990754264	0.4373215803411519	0.9844121067762043	0.3591990911622724	0.006823053772803876	1.5340622155319892	0.617356994065961	0.018167347895111714	0.1342611320053378	1.7407084672205801	0.8720496954380107	upregulated set
O75460	ERN1	28	7993	22	11732	141	50449	1.2533674245095625	0.3258094025397312	0.16304794848705237	0.6587137118876916	0.78768466123311065	0.18130329612250567	0.6709480880932397	-0.5757269468637598	0.9720079951295567	0.9997093481112385	0.012330162824375317	1.262468592768354e-4	1.2533674245095625	0.3258094025397312	0.16304794848705237	0.4082936230708832	0.78768466123311065	0.38902740304725575	upregulated set
O75582	RPS6KA5	17	7993	22	11732	101	50449	1.0623711845773995	0.08728792112063721	0.44884701633364565	0.874330313752653	0.3479016574007553	0.058324464002917284	0.936635737225504	-0.09444000994198797	0.6452623604162092	0.9997093481112385	0.19026366751382767	1.262468592768354e-4	1.0623711845773995	0.08728792112063721	0.44884701633364565	0.6107515982645875	0.3479016574007553	0.21413538785582284	upregulated set
O75676	RPS6KA4	15	7993	21	11732	82	50449	1.1545450506854409	0.20732446859267561	0.34655940885100195	0.7576572245518061	0.46022230585857904	0.12052723124801287	1.1012705662489881	0.13916896175487986	0.38508216476203727	0.9563760078252055	0.41444659543803636	0.01937132736995772	1.1545450506854409	0.20732446859267561	0.34655940885100195	0.5428574959417579	0.46022230585857904	0.26531416092414384	upregulated set
O75716	STK16	31	7993	43	11732	191	50449	1.0244060317612274	0.03478765274383275	0.4800576187346316	0.874330313752653	0.3187066334645655	0.058324464002917284	0.9680834739303447	-0.04679664425400377	0.602312146598392	0.9997093481112385	0.2201783784906121	1.262468592768354e-4	1.0244060317612274	0.03478765274383275	0.4800576187346316	0.6297851702874944	0.3187066334645655	0.20080757002233363	upregulated set
O75914	PAK3	23	7993	24	11732	104	50449	1.3958326399505798	0.48112597307504607	0.09613907143191644	0.56019497392059	1.0171000768604017	0.25166079199289576	0.9923349562994986	-0.01110091961213004	0.5492772415544425	0.9997093481112385	0.2602083949201682	1.262468592768354e-4	1.3958326399505798	0.48112597307504607	0.09613907143191644	0.34128514391993936	1.0171000768604017	0.46688261606948983	upregulated set
O76039	CDKL5	18	7993	30	11732	133	50449	0.8542277007374709	-0.22730741270149726	0.7682650599487002	0.9999958325169447	0.1144889177119837	1.8099186657549275e-6	0.9699462789475388	-0.0440232498991589	0.5914522264184814	0.9997093481112385	0.22808032904238484	1.262468592768354e-4	1.0309849336038195	0.0440232498991589	0.5914522264184814	0.7102045554925233	0.22808032904238484	0.14861654631359222	downregulated set
O94804	STK10	21	7993	25	11732	103	50449	1.2868332635528656	0.3638251340334388	0.17629889829250842	0.6594884713904945	0.7537504016370322	0.18079279201337692	1.043723092475808	0.061739004914021324	0.459406341501843	0.994286581964703	0.3378030142340509	0.0024884214099839394	1.2868332635528656	0.3638251340334388	0.17629889829250842	0.41589332364816756	0.7537504016370322	0.3810180513254556	upregulated set
O94806	PRKD3	18	7993	25	11732	109	50449	1.0422977195957044	0.05976742467505028	0.47421299361877545	0.874330313752653	0.3240265503586268	0.058324464002917284	0.9862648573721345	-0.019952966432344014	0.5597499132780135	0.9997093481112385	0.2520059650341186	1.262468592768354e-4	1.0422977195957044	0.05976742467505028	0.47421299361877545	0.6297851702874944	0.3240265503586268	0.20080757002233363	upregulated set
O94921	CDK14	40	7993	62	11732	290	50449	0.8705984417756929	-0.1999206569399226	0.8152259132913098	0.9999958325169447	0.08872202402057201	1.8099186657549275e-6	0.9193576928560518	-0.12130181736777249	0.7454064450587354	0.9997093481112385	0.1276068564958584	1.262468592768354e-4	1.0877159214205594	0.12130181736777249	0.7454064450587354	0.830360856076459	0.1276068564958584	0.08073313202775205	downregulated set
O95382	MAP3K6	24	7993	23	11732	112	50449	1.3524854931269394	0.43561311966682925	0.11333525427980061	0.5876877603821846	0.9456349766534597	0.23085335412791994	0.883062219202447	-0.1794130033641862	0.7388346631568293	0.9997093481112385	0.1314527373999151	1.262468592768354e-4	1.3524854931269394	0.43561311966682925	0.11333525427980061	0.3603720184155748	0.9456349766534597	0.44324893778034313	upregulated set
O95747	OXSR1	17	7993	32	11732	128	50449	0.8382773155754001	-0.25450050535252705	0.7865093891797665	0.9999958325169447	0.10429608849571921	1.8099186657549275e-6	1.075042468870518	0.10439365369256226	0.3882873435590329	0.9563760078252055	0.41084676529236164	0.01937132736995772	0.9301958098926449	-0.10439365369256226	0.3882873435590329	0.5711216752348882	0.41084676529236164	0.24327135715921	downregulated set
O95819	MAP4K4	11	7993	22	11732	96	50449	0.7232136731957977	-0.46750614104839977	0.8806733997071506	0.9999958325169447	0.05518512110298146	1.8099186657549275e-6	0.9854428309290801	-0.021155917101575168	0.5618993934719012	0.9997093481112385	0.25034143669304926	1.262468592768354e-4	1.0147722106387391	0.021155917101575168	0.5618993934719012	0.6837570932609882	0.25034143669304926	0.1650981552864806	downregulated set
O95835	LATS1	39	7993	32	11732	177	50449	1.3906898220672177	0.47580067863946957	0.04219016585771285	0.3364110593391314	1.374788767319046	0.4731297354335512	0.7774272216743358	-0.3632204702473055	0.9223428723100342	0.9997093481112385	0.03510760403170448	1.262468592768354e-4	1.3906898220672177	0.47580067863946957	0.04219016585771285	0.22427403955942093	1.374788767319046	0.6492209944892324	upregulated set
O96013	PAK4	36	7993	32	11732	149	50449	1.5249434202282262	0.6087557155473675	0.01801169452059815	0.17202207538183906	1.7444454273066832	0.7644158170381812	0.9235419484558147	-0.11475060313851759	0.6872439775815893	0.9997093481112385	0.16288905725320033	1.262468592768354e-4	1.5249434202282262	0.6087557155473675	0.01801169452059815	0.1342611320053378	1.7444454273066832	0.8720496954380107	upregulated set
O96017	CHEK2	18	7993	17	11732	100	50449	1.136066268125309	0.18404699145115946	0.34757212611452487	0.7576572245518061	0.45895505949622284	0.12052723124801287	0.7310260451118203	-0.45200528722635575	0.909582149341204	0.9997093481112385	0.041158071317995634	1.262468592768354e-4	1.136066268125309	0.18404699145115946	0.34757212611452487	0.5428574959417579	0.45895505949622284	0.26531416092414384	upregulated set
P00540	MOS	32	7993	44	11732	221	50449	0.9138878269043115	-0.12991099907917023	0.7094101410918815	0.9999958325169447	0.14910260753483295	1.8099186657549275e-6	0.8561349322260161	-0.22408990256908365	0.8460848801991432	0.9997093481112385	0.07258606585816357	1.262468592768354e-4	0.9138878269043115	-0.12991099907917023	0.7094101410918815	0.8093316633367182	0.14910260753483295	0.09187346845037533	upregulated set
P04049	RAF1	28	7993	50	11732	156	50449	1.1328282722674565	0.17992917666973166	0.30190190379226706	0.7437095678785115	0.5201341483089018	0.1285966312459947	1.3782343512923725	0.46282122091673866	0.03227869675882117	0.5496474084725974	1.4910840080849808	0.25991581534064173	0.7255660106441973	-0.46282122091673866	0.03227869675882117	0.1902625644712837	1.4910840080849808	0.7206466538721349	downregulated set
P05129	PRKCG	16	7993	4	11732	30	50449	3.3661387736728665	1.751094654969308	2.4922042348002994e-4	0.031349676288101834	3.60341637035464	1.5037669392676167	0.5733588954625883	-0.8024896145117671	0.9063335682312854	0.9997093481112385	0.042711934574378746	1.262468592768354e-4	3.3661387736728665	1.751094654969308	2.4922042348002994e-4	0.031349676288101834	3.60341637035464	1.5037669392676167	upregulated set
P05771	PRKCB	23	7993	7	11732	60	50449	2.4192511349056494	1.2745605387585708	5.937084316529566e-4	0.031349676288101834	3.2264267833219615	1.5037669392676167	0.5016912624955648	-0.9951282826852672	0.9790811997781022	0.9997093481112385	0.00918128863282597	1.262468592768354e-4	2.4192511349056494	1.2745605387585708	5.937084316529566e-4	0.031349676288101834	3.2264267833219615	1.5037669392676167	upregulated set
P06493	CDK1	29	7993	90	11732	327	50449	0.5597541829701532	-0.8371346906969434	0.9995334951332695	0.9999958325169447	2.0264776116146402e-4	1.8099186657549275e-6	1.1834771308999799	0.24303182820521838	0.09019322408386284	0.7630468202588401	1.04482608832862	0.11744881308547823	0.8449677428405786	-0.24303182820521838	0.09019322408386284	0.33913192011504006	1.04482608832862	0.4696313311968407	downregulated set
P11309	PIM1	10	7993	22	11732	84	50449	0.7513903202702723	-0.4123655641991687	0.8436344480566405	0.9999958325169447	0.07384569505931202	1.8099186657549275e-6	1.1262499248109585	0.1715270097237321	0.3468519815307508	0.9563760078252055	0.45985582007633424	0.01937132736995772	0.887902390020448	-0.1715270097237321	0.3468519815307508	0.5428574959417579	0.45985582007633424	0.26531416092414384	downregulated set
P11802	CDK4	28	7993	81	11732	293	50449	0.6031661828965111	-0.7293725501255166	0.9974876825520892	0.9999958325169447	0.0010924584810007387	1.8099186657549275e-6	1.1887288499604418	0.24941967267058743	0.09686641048552734	0.7723821678188101	1.0138267933282272	0.1121677614427323	0.8412347357711372	-0.24941967267058743	0.09686641048552734	0.34128514391993936	1.0138267933282272	0.46688261606948983	downregulated set
P15056	BRAF	25	7993	30	11732	155	50449	1.0180090173325784	0.025750340591777186	0.4998597804526228	0.8909265498655572	0.30115180589631707	0.05015809877228593	0.8322842738781281	-0.2648517174030224	0.8451269458411912	0.9997093481112385	0.07307805112431365	1.262468592768354e-4	1.0180090173325784	0.025750340591777186	0.4998597804526228	0.6500322466830245	0.30115180589631707	0.18706509842003102	upregulated set
P15735	PHKG2	25	7993	26	11732	88	50449	1.793057104818186	0.8424214355158853	0.009638319891219342	0.1275056525539433	2.0159986637698295	0.894470561751038	1.2704840854527875	0.34537830377997886	0.1692617740452242	0.8805866119063882	0.7714411115644174	0.05522792166933693	1.793057104818186	0.8424214355158853	0.009638319891219342	0.10328200232978259	2.0159986637698295	0.985975350986156	upregulated set
P17252	PRKCA	14	7993	10	11732	42	50449	2.1038666623573645	1.0730432732369255	0.016714132068237613	0.16881273388919987	1.7769161705378635	0.7725947967552209	1.0238393686249692	0.033989386952792536	0.5291815273633023	0.9997093481112385	0.2763953245453983	1.262468592768354e-4	2.1038666623573645	1.0730432732369255	0.016714132068237613	0.12985594914553839	1.7769161705378635	0.8865381490620576	upregulated set
P17612	PRKACA	22	7993	13	11732	100	50449	1.38855031883621	0.47357945905815557	0.10542080006570057	0.5739864353481516	0.977073692135476	0.24109837088261163	0.5590255413721352	-0.8390138948795072	0.987169253547485	0.9997093481112385	0.005608379670852023	1.262468592768354e-4	1.38855031883621	0.47357945905815557	0.10542080006570057	0.35775514094205385	0.977073692135476	0.4464141167108167	upregulated set
P19525	EIF2AK2	25	7993	21	11732	134	50449	1.1775272645248267	0.23576046445749024	0.2575565079138647	0.7362228480934058	0.5891274719322206	0.1329907086946857	0.6739066919935528	-0.5693792428230054	0.9678580095105533	0.9997093481112385	0.014188351585396122	1.262468592768354e-4	1.1775272645248267	0.23576046445749024	0.2575565079138647	0.515766151223157	0.5891274719322206	0.2875471632050015	upregulated set
P19784	CSNK2A2	32	7993	53	11732	298	50449	0.6777654373581521	-0.5611420264091597	0.9882563504328381	0.9999958325169447	0.005130386244715428	1.8099186657549275e-6	0.7647912514768428	-0.386862074606309	0.971791837113537	0.9997093481112385	0.01242675325761468	1.262468592768354e-4	1.3075463377345904	0.386862074606309	0.971791837113537	0.9815097554846723	0.01242675325761468	0.00810537947497212	downregulated set
P20794	MAK	21	7993	50	11732	174	50449	0.7617541509385688	-0.3926026384433771	0.9038807764609824	0.9999958325169447	0.04388884998898759	1.8099186657549275e-6	1.2356617183004603	0.3052838369897181	0.11027268027929917	0.7964180047043502	0.957532069369063	0.09885893039329635	0.809282981895246	-0.3052838369897181	0.11027268027929917	0.3603720184155748	0.957532069369063	0.44324893778034313	downregulated set
P22612	PRKACG	16	7993	18	11732	69	50449	1.4635546616180564	0.5494766292947504	0.11357301262092771	0.5876877603821846	0.9447248540318582	0.23085335412791994	1.121797117696377	0.1658117813303341	0.37348789389070985	0.9563760078252055	0.42772347069375083	0.01937132736995772	1.4635546616180564	0.5494766292947504	0.11357301262092771	0.3603720184155748	0.9447248540318582	0.44324893778034313	upregulated set
P22694	PRKACB	20	7993	14	11732	96	50449	1.3149178690560666	0.3949726903115458	0.16269579272756246	0.6587137118876916	0.7886236776644239	0.18130329612250567	0.6271093143421705	-0.6732111470542974	0.966628445896988	0.9997093481112385	0.01474042861125174	1.262468592768354e-4	1.3149178690560666	0.3949726903115458	0.16269579272756246	0.4082936230708832	0.7886236776644239	0.38902740304725575	upregulated set
P23443	RPS6KB1	17	7993	34	11732	91	50449	1.1790806771347249	0.23766243631605005	0.3053348259595009	0.7438665769940388	0.5152236580024988	0.12850495433524262	1.606621376102348	0.6840299768169614	0.01450501817065912	0.42622970205722527	1.8384817228136063	0.3703562895113257	0.622424184611556	-0.6840299768169614	0.01450501817065912	0.12208390293638093	1.8384817228136063	0.9133415950785885	downregulated set
P24723	PRKCH	16	7993	5	11732	35	50449	2.8852513864165736	1.5286970235974602	9.186687782948563e-4	0.031349676288101834	3.0368410432249124	1.5037669392676167	0.614311559939458	-0.7029575631069152	0.8963987516694646	0.9997093481112385	0.047498756937780294	1.262468592768354e-4	2.8852513864165736	1.5286970235974602	9.186687782948563e-4	0.031349676288101834	3.0368410432249124	1.5037669392676167	upregulated set
P24941	CDK2	41	7993	96	11732	405	50449	0.6389619724412365	-0.6461980225616694	0.9984360514262017	0.9999958325169447	6.797459180702574e-4	1.8099186657549275e-6	1.0192884254360541	0.027562344995311336	0.4515127327104541	0.9844121067762043	0.345329998023965	0.006823053772803876	0.98107657758617	-0.027562344995311336	0.4515127327104541	0.6107515982645875	0.345329998023965	0.21413538785582284	downregulated set
P25098	GRK2	24	7993	40	11732	175	50449	0.8656223383375057	-0.20819036490827914	0.7750812719541826	0.9999958325169447	0.11065275670572462	1.8099186657549275e-6	0.9828827189083656	-0.02490881559893833	0.5667400373101792	0.9997093481112385	0.2466161055715264	1.262468592768354e-4	1.017415385134297	0.02490881559893833	0.5667400373101792	0.6868889252199372	0.2466161055715264	0.163113485741259	downregulated set
P27037	ACVR2A	23	7993	42	11732	204	50449	0.7116115391969767	-0.49083818994940787	0.9550593388022357	0.9999958325169447	0.019969644422763524	1.8099186657549275e-6	0.8853206457253812	-0.17572802927754588	0.7862772112074905	0.9997093481112385	0.10442431137463566	1.262468592768354e-4	1.1295342595118825	0.17572802927754588	0.7862772112074905	0.8569855935103224	0.10442431137463566	0.0670264787904069	downregulated set
P27361	MAPK3	42	7993	83	11732	318	50449	0.8336205308963817	-0.2625372852920009	0.8834771845715164	0.9999958325169447	0.05380466148560932	1.8099186657549275e-6	1.1223847440298909	0.16656730442860834	0.1913114383891493	0.8807258417358841	0.7182590630057374	0.055159260658433046	0.890960078813552	-0.16656730442860834	0.1913114383891493	0.43914671084782	0.7182590630057374	0.35739036570928223	downregulated set
P27448	MARK3	50	7993	37	11732	262	50449	1.204498434446142	0.2684325184263172	0.13197463676344912	0.6058835596867437	0.8795095246431378	0.21761083168270146	0.6072780668613341	-0.719570830757505	0.9989670854236365	0.9997093481112385	4.4882093756138704e-4	1.262468592768354e-4	1.204498434446142	0.2684325184263172	0.13197463676344912	0.36649324110288684	0.8795095246431378	0.4359340302419169	upregulated set
P28482	MAPK1	44	7993	84	11732	334	50449	0.8314798173606858	-0.26624684971159895	0.891493210619257	0.9999958325169447	0.049881959950006334	1.8099186657549275e-6	1.0814814114999391	0.11300886847388708	0.27916055709768234	0.9563760078252055	0.5541459436596087	0.01937132736995772	0.924657594080207	-0.11300886847388708	0.27916055709768234	0.515766151223157	0.5541459436596087	0.2875471632050015	downregulated set
P31749	AKT1	5	7993	7	11732	40	50449	0.7889591537899593	-0.34197748431918995	0.7551318351664154	0.9999958325169447	0.12197722017607122	1.8099186657549275e-6	0.7525260082909879	-0.41018665071068067	0.8090335951955997	0.9997093481112385	0.0920334438943614	1.262468592768354e-4	0.7889591537899593	-0.34197748431918995	0.7551318351664154	0.8350545476475323	0.12197722017607122	0.07828515449415419	upregulated set
P31751	AKT2	9	7993	10	11732	47	50449	1.2086009575422854	0.2733379901594552	0.3562629714566297	0.7681498774481009	0.4482293141287547	0.11455403439797551	0.914938291435296	-0.12825365164635327	0.653405970234276	0.9997093481112385	0.18481690165128203	1.262468592768354e-4	1.2086009575422854	0.2733379901594552	0.3562629714566297	0.5488093703788512	0.4482293141287547	0.26057848208795403	upregulated set
P32298	GRK4	33	7993	34	11732	183	50449	1.1381359691800172	0.1866729217427861	0.2743129799923944	0.7388762010841031	0.5617536418825273	0.13142832167279825	0.7989332240729805	-0.32385316911164586	0.9037672383551181	0.9997093481112385	0.04394340593408677	1.262468592768354e-4	1.1381359691800172	0.1866729217427861	0.2743129799923944	0.515766151223157	0.5617536418825273	0.2875471632050015	upregulated set
P33981	TTK	20	7993	42	11732	166	50449	0.7604430645987011	-0.39508785942412605	0.9005508201803777	0.9999958325169447	0.04549177390370515	1.8099186657549275e-6	1.0879983616573765	0.12167638413369557	0.3394461588222474	0.9563760078252055	0.4692291014445633	0.01937132736995772	0.9191190310954822	-0.12167638413369557	0.3394461588222474	0.5428574959417579	0.4692291014445633	0.26531416092414384	downregulated set
P34947	GRK5	30	7993	41	11732	202	50449	0.9373649521888946	-0.093317241022567	0.6578156685355507	0.9999958325169447	0.18189578625396133	1.8099186657549275e-6	0.8727987136845413	-0.19627911944296036	0.8083392538798118	0.9997093481112385	0.09240633085199974	1.262468592768354e-4	0.9373649521888946	-0.093317241022567	0.6578156685355507	0.7654123698951518	0.18189578625396133	0.11610452338432349	upregulated set
